Rho,Potential
5.007503751875937,-0.00554417970229714
5.017508754377188,-0.005473642572055476
5.027513756878438,-0.005403900205824529
5.03751875937969,-0.005334952831382635
5.0475237618809405,-0.005266800051512027
5.057528764382191,-0.005199440884667027
5.067533766883441,-0.005132873803460353
5.077538769384692,-0.005067096771080288
5.087543771885942,-0.005002107275745737
5.097548774387192,-0.004937902363300627
5.1075537768884445,-0.004874478668043766
5.117558779389695,-0.0048118324418853975
5.127563781890945,-0.004749959581916762
5.1375687843921956,-0.004688855656474798
5.147573786893446,-0.004628515929779508
5.157578789394696,-0.004568935385217915
5.167583791895948,-0.0045101087473442695
5.177588794397199,-0.004452030502663036
5.187593796898449,-0.00439469491925732
5.1975987993996995,-0.0043380960653226
5.20760380190095,-0.004282227826662174
5.2176088044022,-0.004227083923198084
5.227613806903451,-0.004172657924548441
5.237618809404703,-0.004118943264719408
5.247623811905953,-0.0040659332559577835
5.257628814407203,-0.004013621101807527
5.267633816908454,-0.003961999909411687
5.277638819409704,-0.003911062701098715
5.2876438219109545,-0.0038608024252904834
5.297648824412205,-0.0038112119667671612
5.307653826913457,-0.0037622841563224835
5.317658829414707,-0.0037140117798411818
5.327663831915958,-0.0036663875868286687
5.337668834417208,-0.0036194042984216746
5.347673836918458,-0.003573054614906948
5.357678839419709,-0.0035273312227738058
5.367683841920961,-0.0034822268013250065
5.377688844422211,-0.003437734028869224
5.387693846923462,-0.0033938455885170493
5.397698849424712,-0.003350554173601606
5.407703851925962,-0.003307852492743538
5.417708854427213,-0.003265733274579274
5.427713856928463,-0.0032241892721704643
5.437718859429715,-0.0031832132671115905
5.447723861930966,-0.0031427980733519153
5.457728864432216,-0.0031029365407469656
5.467733866933466,-0.0030636215583542963
5.477738869434717,-0.003024846057487149
5.487743871935967,-0.0029866030145391984
5.497748874437217,-0.002948885453592823
5.5077538769384695,-0.0029116864488226706
5.51775887943972,-0.0028749991267057974
5.52776388194097,-0.0028388166680488923
5.537768884442221,-0.0028031323098428413
5.547773886943471,-0.0027679393469541
5.557778889444721,-0.0027332311336620225
5.567783891945972,-0.00269900108505077
5.577788894447224,-0.0026652426782639922
5.587793896948474,-0.002631949453630078
5.5977988994497245,-0.0025991150156652962
5.607803901950975,-0.002566733033961916
5.617808904452225,-0.0025347972439678907
5.627813906953476,-0.00250330144766442
5.637818909454728,-0.0024722395141473885
5.647823911955978,-0.0024416053801183564
5.6578289144572285,-0.002411393050290449
5.667833916958479,-0.0023815965977142866
5.677838919459729,-0.0023522101640288165
5.6878439219609795,-0.002323227959641571
5.69784892446223,-0.0022946442638427703
5.707853926963482,-0.0022664534248573796
5.717858929464732,-0.0022386498598390234
5.727863931965983,-0.002211228054809464
5.737868934467233,-0.002184182564547209
5.7478739369684835,-0.0021575080124285107
5.757878939469734,-0.0021311990902239683
5.767883941970984,-0.0021052505578537206
5.777888944472236,-0.002079657243104011
5.787893946973487,-0.002054414041307909
5.797898949474737,-0.0020295159149926003
5.807903951975987,-0.0020049578934957877
5.817908954477238,-0.001980735072553371
5.827913956978488,-0.00195684261386063
5.83791895947974,-0.0019332757446089148
5.847923961980991,-0.0019100297569998024
5.857928964482241,-0.0018871000077384902
5.867933966983491,-0.0018644819175082327
5.877938969484742,-0.0018421709704273717
5.887943971985992,-0.0018201627134905596
5.897948974487242,-0.0017984527559955985
5.907953976988495,-0.0017770367689572714
5.917958979489745,-0.0017559104845095003
5.927963981990995,-0.0017350696952969785
5.937968984492246,-0.0017145102538575253
5.947973986993496,-0.00169422807199618
5.957978989494746,-0.0016742191201521085
5.967983991995997,-0.0016544794267592412
5.977988994497249,-0.001635005077601615
5.987993996998499,-0.0016157922151642282
5.99799899949975,-0.001596837037980213
6.008004002001002,-0.0015781357999751257
6.01800900450225,-0.001559684809809052
6.028014007003502,-0.0015414804302171254
6.038019009504751,-0.0015235190773492434
6.048024012006003,-0.001505797220109365
6.058029014507252,-0.0014883113794951642
6.068034017008504,-0.0014710581279383267
6.078039019509756,-0.0014540340886461938
6.088044022011005,-0.0014372359349450316
6.098049024512257,-0.0014206603896254188
6.108054027013505,-0.0014043042242901987
6.118059029514757,-0.0013881642587052173
6.128064032016006,-0.0013722373601533686
6.138069034517258,-0.0013565204427920838
6.14807403701851,-0.001341010467014718
6.158079039519759,-0.0013257044388159918
6.168084042021011,-0.0013105994091617643
6.17808904452226,-0.0012956924733634595
6.188094047023512,-0.0012809807704571797
6.19809904952476,-0.0012664614825879167
6.2081040520260125,-0.001252131834398831
6.218109054527265,-0.0012379890924259472
6.228114057028513,-0.0012240305644982794
6.238119059529765,-0.0012102535991435734
6.248124062031014,-0.001196655584999834
6.258129064532266,-0.0011832339502326375
6.268134067033515,-0.0011699861619584582
6.278139069534767,-0.0011569097256739558
6.288144072036019,-0.0011440021846914512
6.2981490745372675,-0.001131261119580522
6.30815407703852,-0.0011186841476158488
6.318159079539768,-0.001106268922231377
6.32816408204102,-0.001094013132480743
6.338169084542269,-0.0010819145025041318
6.348174087043521,-0.001069970791001446
6.358179089544773,-0.0010581797907119415
6.368184092046022,-0.0010465393279002401
6.378189094547274,-0.0010350472618487565
6.3881940970485225,-0.0010237014843566042
6.398199099549775,-0.0010124999192448396
6.408204102051027,-0.0010014405218681946
6.418209104552275,-0.0009905212786331468
6.4282141070535275,-0.0009797402065223847
6.438219109554776,-0.0009690953526256494
6.448224112056028,-0.0009585847936768621
6.458229114557277,-0.0009482066355976011
6.468234117058529,-0.000937959013046787
6.478239119559781,-0.0009278400889766598
6.48824412206103,-0.0009178480541948996
6.498249124562282,-0.0009079811269329112
6.50825412706353,-0.0008982375524202394
6.5182591295647825,-0.0008886156024649995
6.528264132066031,-0.0008791135750403727
6.538269134567283,-0.00086972979387701
6.548274137068535,-0.0008604626080614009
6.558279139569784,-0.0008513103916400644
6.568284142071036,-0.0008422715432295432
6.578289144572285,-0.0008333444856321863
6.588294147073537,-0.000824527665457561
6.598299149574785,-0.0008158195527495644
6.6083041520760375,-0.0008072186406190475
6.61830915457729,-0.0007987234448820063
6.628314157078538,-0.0007903325037031966
6.63831915957979,-0.0007820443772451384
6.648324162081039,-0.0007738576473224871
6.658329164582291,-0.0007657709170616281
6.66833416708354,-0.0007577828105655216
6.678339169584792,-0.0007498919725836532
6.688344172086044,-0.000742097068187105
6.6983491745872925,-0.0007343967824486156
6.708354177088545,-0.000726789820127598
6.718359179589793,-0.0007192749053600808
6.728364182091045,-0.0007118507813534286
6.738369184592294,-0.0007045162100858804
6.748374187093546,-0.000697269972010745
6.758379189594798,-0.0006901108657652749
6.768384192096047,-0.0006830377078840931
6.778389194597299,-0.0006760493325171347
6.7883941970985475,-0.0006691445911520677
6.7983991995998,-0.0006623223523410643
6.808404202101052,-0.0006555815014319449
6.8184092046023,-0.0006489209403035569
6.8284142071035525,-0.0006423395871053719
6.838419209604801,-0.0006358363760012449
6.848424212106053,-0.000629410256917233
6.858429214607302,-0.0006230601952934733
6.868434217108554,-0.0006167851718399963
6.878439219609806,-0.000610584182296487
6.888444222111055,-0.0006044562371958697
6.898449224612307,-0.0005984003616316941
6.908454227113555,-0.0005924155950292793
6.9184592296148075,-0.0005865009909205087
6.928464232116056,-0.0005806556167222859
6.938469234617308,-0.0005748785535185264
6.94847423711856,-0.0005691688958457021
6.958479239619809,-0.0005635257514818239
6.968484242121061,-0.0005579482412388369
6.97848924462231,-0.0005524354987583909
6.988494247123562,-0.00054698667031089
6.99849924962481,-0.0005416009145978218
7.0085042521260625,-0.0005362774025572612
7.018509254627315,-0.0005310153171725579
7.028514257128563,-0.0005258138532841025
7.038519259629815,-0.0005206722174041497
7.048524262131064,-0.0005155896275346676
7.058529264632316,-0.0005105653129881116
7.068534267133565,-0.0005055985142111438
7.078539269634817,-0.0005006884826111844
7.088544272136069,-0.0004958344803858099
7.0985492746373176,-0.000491035780354907
7.10855427713857,-0.0004862916657955528
7.118559279639818,-0.0004816014302796012
7.12856428214107,-0.0004769643775138801
7.138569284642319,-0.0004723798211830182
7.148574287143571,-0.000467847084794799
7.158579289644823,-0.0004633655015280561
7.168584292146072,-0.0004589344140830243
7.178589294647324,-0.00045455317453412653
7.188594297148573,-0.00045022114418516874
7.198599299649825,-0.00044593769342686685
7.208604302151073,-0.00044170220159671445
7.218609304652325,-0.00043751405684110464
7.228614307153578,-0.00043337265597971397
7.238619309654826,-0.0004292774043720775
7.248624312156078,-0.00042522771578632943
7.258629314657327,-0.0004212230122700914
7.268634317158579,-0.0004172627240234349
7.278639319659831,-0.00041334628927392977
7.28864432216108,-0.00040947315415370113
7.298649324662332,-0.0004056427725784878
7.30865432716358,-0.00040185460612866976
7.318659329664833,-0.00039810812393220726
7.328664332166081,-0.00039440280254949807
7.338669334667333,-0.0003907381258600779
7.348674337168585,-0.0003871135849511749
7.358679339669834,-0.00038352867800805585
7.368684342171086,-0.00037998291020614554
7.378689344672335,-0.0003764757936049033
7.388694347173587,-0.0003730068470433962
7.3986993496748354,-0.00036957559603757864
7.408704352176088,-0.00036618157267921046
7.41870935467734,-0.000362824315536425
7.428714357178588,-0.0003595033695558877
7.43871935967984,-0.0003562182859665331
7.448724362181089,-0.00035296862218486304
7.458729364682341,-0.0003497539417217518
7.46873436718359,-0.0003465738140907709
7.478739369684842,-0.00034342781471796756
7.488744372186094,-0.00034031552485311057
7.498749374687343,-0.0003372365314823515
7.508754377188595,-0.00033419042724228506
7.518759379689843,-0.00033117681033540026
7.5287643821910955,-0.0003281952844468704
7.538769384692344,-0.00032524545866269126
7.548774387193596,-0.00032232694738911416
7.558779389694848,-0.0003194393702733817
7.568784392196097,-0.0003165823521257204
7.578789394697349,-0.000313755522842579
7.588794397198598,-0.0003109585173311017
7.59879939969985,-0.00030819097543478954
7.608804402201098,-0.000305452541860364
7.6188094047023505,-0.00030274286610577596
7.628814407203603,-0.00030006160238937873
7.638819409704851,-0.00029740840958021266
7.648824412206103,-0.0002947829511293998
7.658829414707352,-0.00029218489500263474
7.668834417208604,-0.00028961391361373353
7.678839419709856,-0.0002870696837592477
7.688844422211105,-0.0002845518865541044
7.698849424712357,-0.0002820602073682651
7.7088544272136055,-0.00027959433576439234
7.718859429714858,-0.0002771539654364888
7.728864432216106,-0.00027473879414951813
7.738869434717358,-0.00027234852367996214
7.7488744372186105,-0.00026998285975732793
7.758879439719859,-0.0002676415120065666
7.768884442221111,-0.00026532419389139615
7.77888944472236,-0.0002630306226585238
7.788894447223612,-0.00026076051928272914
7.7988994497248605,-0.0002585136084128235
7.808904452226113,-0.000256289618318441
7.818909454727365,-0.0002540882808376737
7.828914457228613,-0.0002519093313255186
7.8389194597298655,-0.00024975250860312777
7.848924462231114,-0.0002476175549078609
7.858929464732366,-0.00024550421584410064
7.868934467233615,-0.00024341224033484963
7.878939469734867,-0.00024134138057406578
7.888944472236119,-0.00023929139197975094
7.898949474737368,-0.00023726203314775987
7.90895447723862,-0.00023525306580632544
7.918959479739868,-0.00023326425477129549
7.9289644822411205,-0.00023129536790205234
7.938969484742369,-0.00022934617605812515
7.948974487243621,-0.00022741645305646006
7.958979489744873,-0.00022550597562936216
7.968984492246122,-0.00022361452338307713
7.978989494747374,-0.00022174187875701143
7.988994497248623,-0.0002198878269835872
7.998999499749875,-0.00021805215604870214
8.009004502251123,-0.00021623465665280978
8.019009504752376,-0.00021443512217258356
8.029014507253628,-0.00021265334862318
8.039019509754876,-0.00021088913462107134
8.049024512256128,-0.00020914228134744734
8.059029514757377,-0.00020741259251218265
8.069034517258629,-0.00020569987431834328
8.079039519759878,-0.00020400393542724523
8.08904452226113,-0.0002023245869240343
8.099049524762382,-0.0002006616422837995
8.10905452726363,-0.00019901491733819365
8.119059529764883,-0.00019738423024256245
8.129064532266131,-0.00019576940144357604
8.139069534767383,-0.0001941702536473432
8.149074537268636,-0.000192586611788016
8.159079539769884,-0.000191018302996863
8.169084542271136,-0.0001894651565718094
8.179089544772385,-0.00018792700394744253
8.189094547273637,-0.0001864036786654598
8.199099549774886,-0.000184895016345571
8.209104552276138,-0.00018340085465682848
8.21910955477739,-0.00018192103328939642
8.229114557278638,-0.00018045539392673752
8.23911955977989,-0.00017900378021821667
8.249124562281139,-0.00017756603775211953
8.259129564782391,-0.00017614201402906698
8.26913456728364,-0.00017473155843583424
8.279139569784892,-0.0001733345222195527
8.289144572286144,-0.00017195075846230292
8.299149574787393,-0.00017058012205608202
8.309154577288645,-0.0001692224696781411
8.319159579789893,-0.00016787765976669593
8.329164582291146,-0.00016654555249698914
8.339169584792394,-0.00016522600975771504
8.349174587293646,-0.00016391889512778573
8.359179589794898,-0.00016262407385344774
8.369184592296147,-0.00016134141282573165
8.379189594797399,-0.0001600707805582347
8.389194597298648,-0.00015881204716523446
8.3991995997999,-0.0001575650843401186
8.409204602301148,-0.00015632976533413805
8.4192096048024,-0.0001551059649354657
8.429214607303653,-0.00015389355944856877
8.439219609804901,-0.0001526924266738775
8.449224612306153,-0.0001515024458877537
8.459229614807402,-0.00015032349782275424
8.469234617308654,-0.0001491554646481774
8.479239619809903,-0.00014799822995089965
8.489244622311155,-0.00014685167871648347
8.499249624812407,-0.00014571569731056818
8.509254627313656,-0.00014459017346052586
8.519259629814908,-0.00014347499623738338
8.529264632316156,-0.00014237005603801183
8.539269634817408,-0.0001412752445675658
8.54927463731866,-0.00014019045482218504
8.55927963981991,-0.0001391155810719396
8.569284642321161,-0.00013805051884402362
8.57928964482241,-0.00013699516490619338
8.589294647323662,-0.00013594941725043823
8.59929964982491,-0.00013491317507689362
8.609304652326163,-0.00013388633877797824
8.619309654827415,-0.00013286880992276426
8.629314657328663,-0.00013186049124156864
8.639319659829916,-0.00013086128661076422
8.649324662331164,-0.0001298711010378121
8.659329664832416,-0.00012888984064650245
8.669334667333665,-0.00012791741266241082
8.679339669834917,-0.00012695372539855762
8.68934467233617,-0.000125998688241275
8.699349674837418,-0.00012505221163627234
8.70935467733867,-0.0001241142070749
8.719359679839918,-0.00012318458708061
8.72936468234117,-0.00012226326519560452
8.73936968484242,-0.00012135015596767834
8.749374687343671,-0.0001204451749372418
8.759379689844923,-0.00011954823862453234
8.769384692346172,-0.00011865926451700235
8.779389694847424,-0.00011777817105688561
8.789394697348673,-0.00011690487762894107
8.799399699849925,-0.00011603930454836465
8.809404702351173,-0.00011518137304887558
8.819409704852426,-0.00011433100527096432
8.829414707353678,-0.0001134881242503105
8.839419709854926,-0.00011265265390635935
8.849424712356178,-0.00011182451903105763
8.859429714857427,-0.00011100364527775005
8.86943471735868,-0.00011018995915022574
8.879439719859928,-0.00010938338799192225
8.88944472236118,-0.00010858385997527468
8.899449724862432,-0.00010779130409121733
8.90945472736368,-0.00010700565013882791
8.919459729864933,-0.00010622682871511575
8.929464732366181,-0.00010545477120495334
8.939469734867433,-0.00010468940977114384
8.949474737368682,-0.00010393067734462957
8.959479739869934,-0.00010317850761483127
8.969484742371186,-0.00010243283502012483
8.979489744872435,-0.00010169359473844586
8.989494747373687,-0.00010096072267802403
8.999499749874936,-0.00010023415546824694
9.009504752376188,-9.9513830450645e-05
9.01950975487744,-9.879968567000486e-05
9.029514757378688,-9.809165986560018e-05
9.03951975987994,-9.738969246254378e-05
9.04952476238119,-9.669372356325948e-05
9.059529764882441,-9.600369393906688e-05
9.06953476738369,-9.531954502188426e-05
9.079539769884942,-9.464121889604093e-05
9.089544772386194,-9.396865829020443e-05
9.099549774887443,-9.330180656941429e-05
9.109554777388695,-9.264060772722451e-05
9.119559779889943,-9.19850063779545e-05
9.129564782391196,-9.133494774904103e-05
9.139569784892444,-9.069037767349796e-05
9.149574787393696,-9.005124258247307e-05
9.159579789894948,-8.941748949790938e-05
9.169584792396197,-8.878906602530281e-05
9.17958979489745,-8.816592034655688e-05
9.189594797398698,-8.754800121293628e-05
9.19959979989995,-8.693525793811087e-05
9.209604802401198,-8.6327640391297e-05
9.21960980490245,-8.572509899048703e-05
9.229614807403703,-8.512758469577232e-05
9.239619809904951,-8.453504900275359e-05
9.249624812406203,-8.394744393603892e-05
9.259629814907452,-8.336472204283066e-05
9.269634817408704,-8.278683638659451e-05
9.279639819909953,-8.221374054081592e-05
9.289644822411205,-8.164538858283648e-05
9.299649824912457,-8.10817350877743e-05
9.309654827413706,-8.052273512252428e-05
9.319659829914958,-7.996834423983609e-05
9.329664832416206,-7.941851847247378e-05
9.339669834917459,-7.88732143274488e-05
9.349674837418707,-7.833238878033253e-05
9.35967983991996,-7.779599926964022e-05
9.369684842421211,-7.726400369129225e-05
9.37968984492246,-7.67363603931457e-05
9.389694847423712,-7.621302816959813e-05
9.39969984992496,-7.569396625626383e-05
9.409704852426213,-7.517913432471677e-05
9.419709854927465,-7.466849247730557e-05
9.429714857428714,-7.416200124203382e-05
9.439719859929966,-7.365962156750784e-05
9.449724862431214,-7.316131481795122e-05
9.459729864932466,-7.266704276828288e-05
9.469734867433715,-7.217676759926049e-05
9.479739869934967,-7.169045189268533e-05
9.48974487243622,-7.12080586266715e-05
9.499749874937468,-7.072955117097469e-05
9.50975487743872,-7.025489328238161e-05
9.519759879939969,-6.978404910016054e-05
9.52976488244122,-6.931698314156847e-05
9.53976988494247,-6.885366029741817e-05
9.549774887443721,-6.83940458277009e-05
9.559779889944974,-6.79381053572665e-05
9.569784892446222,-6.748580487155869e-05
9.579789894947474,-6.703711071240431e-05
9.589794897448723,-6.659198957385863e-05
9.599799899949975,-6.615040849810117e-05
9.609804902451224,-6.571233487138698e-05
9.619809904952476,-6.527773642004673e-05
9.629814907453728,-6.484658120654065e-05
9.639819909954976,-6.441883762556104e-05
9.649824912456229,-6.399447440018425e-05
9.659829914957477,-6.357346057807375e-05
9.66983491745873,-6.315576552772841e-05
9.679839919959978,-6.27413589347816e-05
9.68984492246123,-6.233021079834424e-05
9.699849924962482,-6.192229142739686e-05
9.70985492746373,-6.151757143722554e-05
9.719859929964983,-6.111602174590307e-05
9.729864932466231,-6.071761357081589e-05
9.739869934967484,-6.032231842523288e-05
9.749874937468732,-5.993010811491927e-05
9.759879939969984,-5.954095473479152e-05
9.769884942471236,-5.915483066561558e-05
9.779889944972485,-5.8771708570745945e-05
9.789894947473737,-5.83915613929052e-05
9.799899949974986,-5.8014362351005284e-05
9.809904952476238,-5.764008493700679e-05
9.819909954977486,-5.72687029128193e-05
9.829914957478739,-5.6900190307238596e-05
9.83991995997999,-5.653452141292386e-05
9.84992496248124,-5.61716707834114e-05
9.859929964982491,-5.581161323016537e-05
9.86993496748374,-5.545432381966656e-05
9.879939969984992,-5.50997778705353e-05
9.889944972486244,-5.474795095069209e-05
9.899949974987493,-5.4398818874552256e-05
9.909954977488745,-5.405235770025476e-05
9.919959979989994,-5.370854372692725e-05
9.929964982491246,-5.336735349198265e-05
9.939969984992494,-5.3028763768450985e-05
9.949974987493746,-5.269275156234233e-05
9.959979989994999,-5.235929411004383e-05
9.969984992496247,-5.202836887574788e-05
9.9799899949975,-5.169995354891147e-05
9.989994997498748,-5.1374026041748076e-05
10.0,-5.105056448674854e-05
